In_0	In_1	In_2	In_3	In_4	In_5	
3126.5553878319756	94784.2745294147	173084.10912181513	130988.17392621863	158748.6117111433	220330.22340791512	
2238.690818926707	3914.990068829885	146417.84831370573	247258.12742857035	249365.00826774983	266034.8211099328	
43782.7390858953	162571.9290261539	244265.00106009835	307070.80664960545	239149.7406144097	269852.6105393743	
4230.80032017351	64912.56511650902	187304.46955922278	192912.6231911939	182864.03511558674	148037.81506438716	
46540.135614113984	59469.76113497566	184728.92641957218	239820.1555402219	198401.00381042992	288642.4401045481	
41620.413197651	61234.87175681331	163781.48698767563	272340.0009594542	294801.1987383018	330244.0202306956	
5932.649928869593	105684.70811162655	63034.73110817822	69180.85336373706	66830.51488662181	77784.71664123023	
163837.3996319378	357067.7835105323	282234.42660241533	345507.5303289599	412693.11057094054	392772.09223128436	
2871.7853765129366	39430.5613379794	22978.80798005487	80662.21179345869	200996.68235064184	176770.2939832616	
34238.11762621864	90495.6470826669	118592.44836633382	109043.14292084952	209999.05567260846	161625.67973109375	
1666.0801834737124	9943.127265908712	131918.63890041717	109038.79712222205	100992.66351345132	89228.93735627964	
381.729086801188	9007.714176802268	6480.824947423586	4986.839985576693	163605.73772614024	126686.5205786125	
183962.29982182628	294580.13674430153	258043.5742821863	247333.60594268888	277150.3818682128	262802.98495382885	
11380.870231698464	48811.76259030285	43138.32939210524	113966.23012382873	91952.08646440711	74088.38307467847	
3152.432312975372	50260.2357843024	140839.92325232708	92099.61473778723	81055.51747735476	73281.42091855366	
63580.733641747036	161681.89271970588	245026.8110886315	189502.04728249068	196566.44137489743	227359.4931599647	
14708.749970581457	141707.72882126216	180234.74783334185	146732.10368273043	140403.3682503313	133218.60994140158	
3337.0477464967757	10393.27776842433	172814.7364677445	120232.76300986779	106881.81563144088	98400.85467371774	
311.9078649271699	58426.10138600616	33532.6290137669	80106.35803891749	77058.93063683268	172880.9156137675	
120049.80181233367	165227.37132880354	155500.35194802994	201037.92967220556	181095.46305540888	190769.73273665906	
572.9379145453242	171482.8453610566	107720.43903398309	180723.39054689652	232579.94551158726	201640.1661017557	
3336.409615503308	160758.50411920447	95440.39931558535	107515.00194086981	204141.7681206651	176651.6887133734	
234.78146554262327	164765.19895918985	98210.98023490488	194220.13241325322	168987.28839644685	138743.2867568267	
165257.1385801115	218960.95873344495	378851.53588499484	337101.73830711	404912.495369917	387027.9220973941	
2282.965035258915	72028.21079498093	41942.59859706306	55771.53317267678	163914.73880168618	149317.54869453912	
18891.399282536306	59116.38688542016	158095.2576476052	130959.34535012674	151704.66606511822	135742.82625532197	
1868.7026598109069	117951.1450484	161744.0610519286	106956.71117746823	113969.88517256804	114664.32457208082	
78234.34333995805	201667.86179512547	180607.28980328905	163587.9475725794	141838.3495251922	132162.99482218962	
2894.482579746041	3577.126917973525	34077.03735755529	173848.0765345034	131989.5108083596	119276.48527976737	
166666.88347441217	222239.78955943018	293838.30478086986	256687.84288935608	241933.70772280215	290935.061301409	
234224.91663183834	345380.2488391189	320710.4276364004	427642.7014681467	444330.6200283882	442262.28511442646	
82059.99432520934	108847.46878666473	101524.47223317812	119936.92250751464	109766.38939404959	115447.83028434422	
238721.11899667743	340772.9015061728	343574.32344542636	412420.070814728	373524.03272444685	455297.03009934985	
1085.5248749934144	4487.9379972248025	2951.8647706085258	67931.70840067678	135298.60750058168	110554.05181719855	
114067.2752116331	231540.21724845612	321068.6457636841	383582.46888452437	310277.68726996257	328517.3887742989	
45710.656589195765	151610.158053161	116613.5149865616	155030.57508843127	147593.62371308557	131554.11616341956	
70167.54626104904	121010.79083870928	111467.007369542	165703.6466450718	146227.77522787516	130560.5620306999	
178889.9379610323	282626.7273814019	259409.44687438555	347304.0590441164	310996.3043491832	367579.52809321054	
49122.04116979765	173335.30778741	178450.69847398353	229197.6585123136	245923.4402205583	266204.76409352204	
48261.26846735064	60681.74700431146	182041.5688481741	225523.59084097148	223878.6828531544	191576.21016324314	
166983.90337698226	241926.1003854385	218697.54552747548	294988.1917482077	268858.41064687027	250074.50715706317	
2195.1181753938276	65635.38367590426	207080.96738937107	138831.1844774703	163809.49151314044	204688.73693252067	
10473.603894838761	33960.7465802907	149516.02623914945	170241.86951850736	124550.99217950218	136097.08901399103	
154291.34636090713	384510.7606238392	308254.4577574577	291880.3166156784	326979.46227846656	292094.32563857664	
167486.27471702284	242086.35033137377	220940.39064805812	236141.14389560805	303395.53356573556	376048.21068816556	
18382.463011603046	151400.1016969364	202300.11961901453	207424.1189765289	153442.2814742305	138982.32688115758	
159225.86789511505	266792.61958832305	394272.3615002786	345402.58263910597	386917.257896349	363879.4493319756	
295.92021580978286	71639.19155540646	177730.79307795592	115523.73816050267	100756.26987438911	181027.3099912786	
165586.05865501275	298208.9808140693	267111.44109314104	259247.56786442804	240278.01024988393	343625.9880299425	
2464.7785340290093	189068.2290235667	151854.47714369916	188954.86740799714	144916.29714676912	232285.1364796816	
116258.23684100655	283031.6522230222	292772.63585883606	239256.41849924478	218252.10318356624	238397.42755018148	
3033.0415978776355	3689.440780269939	136543.34454454578	126215.84240649124	123761.78110608412	181818.24408486913	
4038.873366790069	21136.20378887948	46449.10524398961	36793.95397659196	63176.71841410135	48784.602390078995	
112344.02885143801	226224.0188259188	200532.73805634875	180881.78781217133	192048.12598900707	235341.51953802913	
35939.98796583165	52563.338347026096	46397.24818256012	43453.76056636127	174550.5156008936	160462.14194524108	
76238.3463254425	204009.36367839613	150139.1397955541	159618.4756466434	141820.12948856314	135888.76203942858	
1942.1739263383383	135047.0796312372	118593.88580283952	139964.07240756502	115682.87198318637	95077.48786898285	
210924.07986951532	334545.5216582103	423113.39136593335	433123.8537033929	454474.77994742093	384406.86617744615	
191173.22002966626	255157.62872193256	242259.7732348361	372395.84890956245	326080.78708014655	344610.5719887579	
1511.6436167340034	3900.417702127916	7642.07204349933	141731.4274650195	161831.48546931348	144244.99353942255	
129109.13593314755	172218.0624137364	170419.0725833874	160130.68546328336	281393.2206347239	303857.6257257268	
47177.08677505552	59277.290105438995	58910.37170679084	148398.6785284217	120375.10350902395	109167.84455584391	
219394.6495437655	437566.7273923218	424502.783819687	362990.1776065936	338826.60898480157	330614.277986992	
77757.64279797283	113043.54278103104	156717.79356641008	162190.0070705609	138686.83757246588	126709.94971276922	
26487.581698223705	143592.49372490394	187909.94757072552	204884.54997930926	290379.9662584714	232548.20608598215	
27821.079475898085	157421.81414905444	101640.40337523208	240162.06969126684	189885.0199950814	170371.1792192911	
7011.197418413708	8061.50792921734	37588.8677741647	30932.858474186894	26101.902355913746	129856.65092132511	
84.99549813054189	139499.32615075546	179467.11661859654	162727.39854185662	164740.1560400673	212065.0180791434	
20739.556420191584	198158.64018477788	210584.99930458263	252327.91702633342	190245.03867810883	171026.33705085586	
70247.77384526098	196814.54672611583	274796.2674934124	307368.73735408165	235948.9876669269	218148.18736321412	
169872.81838459105	355825.9617841132	287845.70950391376	389733.12045619026	340660.97201179736	318336.0814568684	
22066.510775999428	26673.383748827277	150361.1173575737	162271.91651812705	128283.51839155491	139166.48207722328	
1409.480561413291	26066.577705373453	192042.05142369607	139476.91068079197	110947.95805064643	100786.13867665161	
35758.23930380587	49390.198126103176	192509.0613221842	146956.8529683616	125391.3252277872	115517.61008600061	
12281.83713123428	175028.82099538817	152725.5668196826	120395.62335843507	128385.01956788357	134274.70744233386	
161039.6421540156	376568.6850002367	289350.0221273483	268299.9251582199	363748.044297289	327531.9785109595	
19728.739843424337	24527.597479203552	94585.43378704763	139095.9544139251	107569.92780796009	116697.12837452008	
18303.86587519274	39317.11052324784	43272.836232663685	150600.44251912204	202979.51268375592	195726.6678571156	
37.94042034791896	4687.581149705701	156952.3969430058	206906.6252467492	270151.27463813964	249500.45363340987	
210.06951436450146	134024.07343207375	141712.92285556474	128925.1441132535	101634.06457275183	124414.49050620732	
13433.468885222252	135117.14514317608	150343.5070500947	176498.36427455326	233042.59507995174	175454.95635513813	
214.23151028034752	5488.688281614598	49463.263230350036	31950.43061628241	129446.36725930526	101509.83155792134	
102801.60022582821	288500.5805673951	279518.6234710834	241949.87338306132	237438.6183689135	235486.42221271383	
8453.587580015426	95120.31685889144	214887.9824891508	142114.8020465913	222442.25800675218	197536.54493830615	
9145.903873239276	11496.464898794731	10744.761243546433	161162.30820303282	120302.05954411016	155481.97021630945	
11356.426229513461	56862.79510675464	68820.55860331454	81428.05774272107	141841.67070777953	110505.80379067187	
25974.710030556853	37459.09572095703	35458.92954232665	196901.9779665435	160719.6346214058	137419.58844734647	
8242.37327025072	37433.715412683596	32375.56754006201	26820.28153989668	24161.70640828983	65290.71513583316	
198490.0189910758	272111.61433413054	364338.34853653936	446317.04664237116	436533.8343119497	444674.8971197498	
64003.16088470258	113238.37748406062	101684.87977521392	87747.97137596946	130557.06310390748	118519.55087305626	
3326.9335858314184	5304.421791214616	7412.120488677825	5567.421710643025	5695.626044753376	34085.75222032095	
188563.9233251076	428815.27546803764	335465.35964721174	343968.83471255214	395089.8236518932	420065.63186466857	
133288.31252353598	192919.98447506886	285558.9278488193	320033.32911955396	262795.24624226213	355279.5760707444	
3653.884369370766	199902.5832771307	196332.47081039485	140610.32201952187	188632.9693245636	148293.71826269836	
178682.4530170913	286767.65597885463	422547.841917099	346289.7731989895	438612.51885668613	489018.5686304876	
170522.66736418486	257329.40362563002	239671.12815096273	256502.27014576533	231846.47783810855	354807.0205246206	
75707.38134227795	182119.53898826663	146747.85988824844	212141.909344619	175224.16308427017	161229.65786161978	
616.5760819176595	19570.600077241514	186243.2465754614	250729.36856947257	254603.18806301864	255746.49207033924	
5730.81924187312	8569.036762913243	11251.352776938309	25534.19744926133	24712.867069066247	79339.44425669695	
2419.9868449230025	168237.7803785801	115071.43495009364	116772.69934134599	124810.13214014392	100864.76339782165	
35193.11839126085	43894.046005935204	48642.78399589655	201937.90851947776	200353.47339486907	212924.55921578754	
257.8622422202698	203177.9191493981	260085.8870035704	186668.3186762708	166502.55328099176	142737.9384992831	
4840.155876684585	76931.26772412128	209054.50060806674	138205.289937144	122932.58452348394	149677.14197434095	
93256.80980836385	186157.6009178722	168436.1960821818	299715.55709071126	247559.2635332546	285586.99343651393	
4327.471359156027	6362.412957207409	10592.308488668688	20606.269825148014	48153.1485402413	134097.01117463232	
71020.55672938302	106421.2714510608	186180.90632143785	157451.36416399173	272165.2847653774	225532.7905967359	
121216.71260561122	310936.35193951475	379072.0203662041	353687.2186980947	330519.53504215064	306874.3779209291	
117510.47716589471	157948.47874837226	197714.2101314316	322379.94638436433	372623.90339776606	329821.25373892835	
31238.408912592986	224543.73690733302	143624.73227112918	181816.3587849606	185766.75878278338	246706.5850367353	
152365.7235374237	222682.983967448	378157.70646000473	323774.64519667154	410850.2145136382	395426.4052151084	
99120.22820670798	190977.31107621623	159060.35061130198	141342.91514781167	282827.564008227	242643.56887601316	
1910.755420012	2368.260405485341	163825.8020185252	111996.91380342003	96457.70129088628	170138.3939420682	
215921.74280910002	414816.9827372644	514156.06752067624	546045.8208196572	447465.64133833285	421596.55376033275	
818.4204637906072	12536.68399726043	13896.06268551057	50383.86537499588	46946.707489886954	74293.82897642565	
224251.23839702792	316914.15316822816	315301.14172626054	358495.96653159196	335305.5710657071	347028.91580574354	
108457.78168081636	282000.84090409795	212571.0369909296	192912.68466365532	280833.8658762345	250577.3268828599	
20206.44081416106	35009.34655949493	200813.66463918483	242318.0279518288	238177.76365342835	183524.97712237993	
135.87602468128586	1656.7429959538206	96048.20399315054	63836.07483636647	133533.58304015372	118518.35361180484	
89693.75132854018	191095.65975322944	260005.77012576975	196336.5183370329	213776.25257236641	208488.92175808377	
23284.44180787859	205928.4925977172	279995.00656687963	233977.21823900435	242722.88441477876	193972.99365815634	
3948.1387984471444	127489.33467254457	75424.50828924151	205447.38023057155	196581.17183406785	254557.7151647264	
8131.557818628755	10330.032857898312	28491.97057319571	70419.55385712466	80638.2882899792	99144.46301046794	
140595.76979098743	377746.8524763761	283252.78210246295	275920.60076923366	266205.5938102836	245949.833122083	
144059.8290568972	229692.01052245087	241773.65576371254	215068.51439524133	247962.53848514662	222943.31403320315	
19460.227547881455	138278.2966984213	167419.10895138248	231877.59416010595	308043.45303665893	275558.4439622032	
18495.507407505193	111774.90941195846	75759.59622039828	155677.01546858146	126390.91245701467	202409.5556906132	
212196.27528484823	464725.22481529624	384054.25137050624	426732.54412615334	386113.744935207	365539.24032048555	
29947.086639344147	77373.47699991666	57889.12530143314	105909.4536511604	85374.07882464975	88046.27315744443	
7263.191477480376	182588.77199486	140640.6647742507	198112.74106646047	189004.525240876	158195.49486205762	
16894.826676142162	28613.152803375164	46618.029321362905	73899.23954357601	65734.91222293215	69894.46813682272	
13885.287980794721	61860.64481940058	40597.964379235105	34653.36119905739	42688.73356249301	38283.27796795389	
117020.37000485044	313922.55009582563	252534.59670760814	215719.47987992293	297027.54903193266	273941.3672369181	
2803.742042022952	163852.54099765644	100376.74051657459	92126.06678498721	122086.24870216363	143264.3553725549	
6725.613690504461	187160.6335800053	175178.89543352797	128345.7983050776	115268.60405558671	220872.73940282935	
31129.77718242585	133913.9262402608	89798.88457798808	139041.5865223263	170853.8624089525	137770.73427356902	
80371.38854133467	284377.6190200613	201770.66933312407	186938.9193326989	170800.0906751571	238236.07649153864	
70111.88504993763	91136.63955337035	86094.46941562588	121032.75264781811	106451.21005705636	131098.87015523785	
854.1830980073289	125786.3820055492	153477.8258983	102457.18073680135	92161.72284916569	129323.49750806269	
21700.657533336136	56272.5623751853	71303.3691840039	71328.12539832156	196055.48744741976	176304.67079868447	
317.9937396105867	31570.79537314431	62746.2604359549	173885.78792508636	235809.43989276089	285753.1966464541	
5681.655320609108	80772.35612999379	145006.11777660105	97126.37913501596	83502.83760457388	166797.80822206617	
4667.954925812755	100289.01941181609	205705.41978966672	137021.81611679643	136777.97424014582	136482.08687057838	
94450.06954615697	258088.82171826842	214256.91088241345	288317.40086796915	369462.40148826764	358409.747610024	
684.4950225880386	170803.11297819013	173691.86769685664	165479.38655898787	192806.85276394017	180386.07497569057	
210670.23499561317	423958.9321070545	350150.29680063104	456117.18560951244	488279.7208092714	476657.5773284096	
78470.97074631629	248056.06633590112	255767.21147249907	233744.5107358913	267240.47755297244	226266.3296706734	
33431.928162202734	165294.81227353858	118154.04927842163	239670.58657815028	304382.61634104076	332799.36175497744	
681.819443472535	25388.976605500382	107931.56367767639	97412.86188831848	95257.52235202897	75024.39922120169	
102.16597875378355	15253.109897679256	127629.5069370101	90509.02814476215	174275.80031842183	137372.7575864415	
97.01590771110551	47119.92392277879	26775.23618170062	30351.232194370943	25501.025401613144	169370.11522760277	
93884.01685003655	130208.50329947272	154773.78932147083	132632.3942974401	136841.3796788431	138862.859743416	
86079.40200498993	113570.00594892859	192471.12606603018	166115.56616175835	204441.9572712471	230138.8968839314	
220245.7762421787	399976.9506258945	333838.54789057374	322442.0149393591	422105.10788411845	379845.1290769088	
6274.108237088188	82427.90231928429	67356.86625576431	99822.7224048209	108778.54866568903	113772.21238641591	
4289.309149782359	45108.063693744545	122109.64523754574	151705.92429356847	226859.76512463787	218783.49595957523	
1304.6845373761353	1709.8502442621063	1621.567741484948	185271.28897490943	137089.35292177743	126459.94980634635	
36197.06652405284	210998.51430102286	221891.03595245612	183015.64196876285	152033.1745629104	211346.8136351683	
16731.10804790302	19974.289386928653	137207.38602646053	97886.27661381495	84911.2194007125	112254.70554814482	
54483.70751563078	178512.7238799196	260946.57512913103	199511.3464488052	171240.91379825256	154427.34405044964	
9538.455500713695	104826.18242816598	64117.1811752332	57660.68864942607	65142.41647868349	55537.38812399249	
63146.05015076073	175625.4151811763	218044.06021316134	170205.67341253746	278119.0476004124	252167.48800184953	
104265.9274341487	225428.2736878808	265486.4257404595	280258.0682485031	233458.8810532679	218180.57943796844	
8736.723338839605	111754.27651084245	77839.13455468457	80122.61356228724	70879.57129618003	67305.68410254817	
198295.21434089882	432634.8266038795	366148.4275810946	395953.0239413433	425302.025513256	458562.3973556613	
137788.39737415977	186052.10234033543	180057.01831109053	199208.61967025234	282992.77205006714	249355.77644859295	
208951.9765639519	326325.97468141315	289256.7762365941	353848.4366814112	441009.17062039825	457498.31178604206	
104043.68374183757	334317.65157717763	244558.93367714836	215428.6122584443	204452.11492319484	198757.60203752527	
144998.14646079013	212843.60304606316	262550.48240302945	238371.6904987448	228314.93312610767	321153.3555846486	
33251.352245335045	93682.828226804	94558.71385555585	83365.59644430861	71602.6763057087	204234.63981709268	
562.5622177616499	88141.08429501444	182219.81275943678	161866.859617141	117966.7079518838	106428.23129485358	
99734.30487792443	131433.98210907562	161013.17982791504	158565.0367906841	173595.13900451548	216636.18803610044	
45624.50698348095	89517.90422908112	82305.42113257393	170908.86477994162	147658.67137019354	131505.4693979545	
14143.891824272687	165629.660733247	136028.80513421868	116656.64007723294	92028.45918164967	115491.7174246225	
272.8040108466253	137424.16775512122	102078.09512440518	143035.4017727485	229626.71439777227	258755.99747843615	
8019.016752200971	27453.260407738704	21116.676030977724	74890.36496967053	81565.34784101942	141741.3331153085	
2845.1056741363814	3253.786128056188	119817.842690459	165880.69862292067	225966.4836440989	202516.15030404727	
211473.54534576298	356654.7920019816	301357.27320407453	327602.54917104926	368894.2692942319	338496.17142181384	
202522.43112134936	468711.8384301823	368225.7097007923	342444.9171026709	345384.49310196476	325506.38665502093	
1699.847039481708	152408.8319524613	145212.5516730762	214920.6452777319	218467.87216073865	188726.17093109153	
24862.71467456584	35576.30956256441	53217.31172798259	42811.654277421796	75837.49797105421	65432.18166861289	
161.8438891587064	3898.075065584468	6379.359757565617	3961.0846131040234	126702.724002352	97060.53206968807	
6339.153924493825	79080.29198144068	167228.6916094185	213468.92871068534	150775.15541678332	138020.87749266168	
145408.21657291855	231223.601923047	354321.8558141363	299453.42612707755	310314.4497393354	366834.2763613823	
179747.17426250185	268135.21335208724	379014.92960844765	319092.6949762628	292831.63617127575	307816.68526368646	
78080.50244233116	177740.46263242347	194631.24114524593	296566.7385751689	263571.9119709116	291538.30933486304	
38.51791396931829	40537.60477325545	24595.816610232665	170114.21405147994	200083.31520784908	161742.91656520643	
136547.17687411731	240473.98903525007	337763.3050818464	305760.3161331765	294750.30015306117	362687.5988477466	
15647.541165672383	23087.17021164421	206188.32241877547	151047.46979560895	123842.87651116298	111786.58542508933	
112517.3619551103	337746.1013778165	403283.3729541245	369167.3729265674	304163.15923699475	395810.9428489763	
102480.52017546026	159241.03059295597	260784.75035254608	348801.19071894744	359147.5684068519	301598.71176023764	
40961.995997920654	76686.20815235462	60612.205654274396	116135.16040138522	127518.07010016577	106555.31076845078	
8207.530508262227	163614.1753114489	202432.3799695221	138503.00951819654	235645.79259428984	189753.20920261627	
357.75019042720004	7001.238221530951	9639.16325058597	34539.48185355383	168628.1059266345	129711.75258847968	
143249.92713167763	341512.1643313537	340841.27981466206	283526.11378918047	260510.8284969929	291065.73784891324	
94524.58014879245	177699.84568749732	149598.61835402146	160026.81700523876	289260.61604777526	342656.9569776823	
332.56562142210106	93472.10019071316	86015.89833138934	184688.51416136112	228783.62938147606	270638.58741668006	
82774.77814095689	116358.79417007048	104150.41366413223	195568.82183070257	220463.00143556413	186844.741270947	
237102.66072187305	328047.9330970441	347035.7300911341	320150.13410260825	363496.85018374724	447099.9411535404	
13539.673520222885	130116.25448514569	80203.12100742095	129047.38615952453	236011.7390794121	297849.3677167873	
213861.33111922708	340907.0993535122	352800.8646638663	311955.7033615873	315052.83246103826	419676.3515372396	
75289.50641424496	276353.0331173712	201256.72111432176	194339.3918792441	277569.95982442325	237337.20360007184	
46027.7441873137	203444.71845342204	136958.16955267682	126349.70622075461	129887.09429259664	116570.04127300133	
4337.075161612317	24850.525391547617	167207.3724966576	137851.47457851918	113894.09929302274	163456.99770822385	
474.2811962184549	146118.29281193006	86423.82624640325	98869.14099692876	146195.69777802113	118333.23822774454	
10032.294441832188	200948.60236471568	123552.4242450806	109403.29338251952	107858.43622678517	92834.0993878736	
98940.10026441596	145111.5188207364	128199.40174066518	122307.12722561916	126769.39230864686	173732.03325904105	
97293.25651691489	175068.155799933	206835.5137573887	172209.5904723638	179142.89005654657	175099.6672392933	
59162.49100420478	113500.3287498684	94070.43131388474	99727.29413831311	102303.48715025253	107782.21576628262	
37741.04460568997	46928.33439178723	44826.714361258906	53232.74610910047	54901.39778355736	113985.4305235149	
138583.70077909942	184830.1227268705	321916.27927852835	317627.5564903825	346315.87860378483	300569.44690615294	
19858.663319474945	112294.64772005689	81343.80625020759	137154.9282131575	103571.36105241223	167346.81371152226	
38286.84928018242	49826.616608325625	60109.206711514926	57137.10793922239	121483.1559678578	101060.91373109342	
559.1116767131283	121426.7655219212	194513.65648972004	145608.60683995677	142939.1141151282	116974.00462099315	
2731.932997426149	184516.14512747774	109863.46173422215	196720.51367761462	154963.16399524754	190031.0356985064	
15924.190373351012	21483.177092420945	87876.06378954193	85472.22863425563	186577.89846074322	141733.581487533	
4132.497489313831	5280.284169228914	63147.46542117029	77472.51621437732	103968.56226967776	195713.47994623895	
78.14501073004647	1050.8108591210976	111118.00529438973	123388.61152198102	97588.9297353776	149483.71708313425	
584.9051872477795	120040.26246367462	206050.49488250265	208479.28082778718	281471.8849324877	231394.56391320258	
13706.553556678507	26405.18123175434	94681.81436165611	65331.248477762514	123896.0546089014	185119.71910855413	
211163.75573506867	296736.4950030722	445618.90917068213	412564.340371183	451253.4377195107	399106.79645635985	
25872.497515354415	173850.9112278901	142055.59313177312	108839.98455628708	105474.37300340577	187763.68306483197	
105.22940170943052	4576.628303119772	2604.728193929818	156368.2869905105	116651.8627387485	99782.5034726409	
25887.752829120105	215912.0391351642	212845.20890818688	156664.2912316801	140658.0003725967	201718.0476618151	
52900.13280184491	266131.62470838125	177704.41183115606	296046.1048391128	240376.1171907216	235029.21665430942	
64866.36962050126	258448.4265072142	304512.1434174167	223796.07597946128	203440.44325448244	193635.18856253545	
81674.8668913039	172401.7202928599	138683.9804505748	146374.09272701983	262364.9891614537	216860.46684665355	
108818.43447739148	218875.89988727577	177746.43466857277	312509.7593164549	261412.20545189758	237115.1841689985	
178.7631675977919	197785.49334133297	223106.0681599455	162033.7613975149	184552.9047745622	149272.85139405317	
7634.151201827217	9055.186168446771	9361.047326638585	180525.3331521353	135134.85463155882	118623.06784842792	
29534.254277657998	68713.83367879699	225014.47189702673	161270.7363862836	220787.32516766875	198026.6452505647	
58433.55422300313	243676.03768745865	182321.63150462697	148145.02186211466	142822.5273365502	184897.43437061599	
5448.291156884893	41499.68448287195	27150.76062514705	32544.100523817175	26879.80719146891	61766.600383518526	
46450.633229057596	95990.91332699062	245783.85631349214	225010.4874054003	188461.8757140869	168913.92839594948	
161986.57565519284	352792.71772526973	314901.88987381133	344097.38516071835	303165.4900141303	292066.6978500494	
117093.16765850983	177164.15234853735	163141.63215215626	152515.04311118223	191234.65198460536	173873.42476161188	
39152.12600856111	122003.53595621945	132159.57401245477	190644.9024214113	169423.21343580697	135515.2154451164	
94.82215096574674	15859.165556966624	8788.583860300172	64333.43424523271	47189.79155583856	117672.64405492635	
6134.890808129773	29593.9518497262	19195.814890117323	121441.58739304291	97512.6791628712	177581.88610796013	
1255.2499222063477	45812.7861029338	188522.1287143144	124520.3017094878	109925.904628929	141979.96890984086	
231264.64269420723	417817.02389909304	491881.4867535709	411131.5303206321	387694.5188777211	398947.21472435235	
131828.90317698166	175904.20259518572	295486.0343573732	372161.4583936741	345562.24945767765	324924.7603498833	
44990.14796005863	57125.0715538903	205108.4333354423	168060.79471478678	199390.83063226807	213922.1747541791	
833.3273636452349	4044.3358630768903	10977.657764396085	79455.02111270014	152330.01102397573	116919.31640297586	
15890.53853115337	36170.55120595414	69865.61179577318	99862.27440247197	81614.71569177134	91136.72134856203	
54416.54520692074	185741.74676641636	288458.4861186295	222173.70505110855	305441.4904529972	322265.5363589928	
49564.034279745996	150530.0156568629	227511.7618177857	167476.32126801583	150992.43117982193	159802.56913048268	
208203.32433499015	294956.00399703975	337408.553268593	306414.29012593033	304370.5369860776	296077.3580062395	
47.58039569304564	84501.56126509479	101083.33909860846	167281.71024656962	121018.77070539897	107228.96566744303	
51770.07193279288	196692.17128357475	149457.42572766638	149947.33099443425	142563.33435826277	210167.0759513411	
531.3370412914608	160947.88589905878	234965.50586537246	180188.7446498011	180800.57714246606	260773.6742363749	
235261.95220978287	389061.3617300624	439816.25193870673	512119.27804026665	471084.7035419427	414724.5583516856	
135912.64743872787	254023.8625768148	376922.46706838446	379877.75602100196	333437.0185149585	351334.14517284377	
27221.62758897859	216375.06165030602	137147.45548341272	132376.00367161885	117576.5768770846	135456.59738084505	
261.2866484889657	99508.26516207098	118458.12288009212	90532.93949433087	71804.6911583172	165089.0937706175	
74417.27242171827	98713.50768890865	119943.42787763299	138370.13312266237	159421.74029070145	134685.98781649067	
141529.99096634626	286531.14123418817	254132.65258702988	271770.2325493516	241358.4197759895	311375.10576435935	
146600.14473565234	234703.3274481329	203394.24859046942	193522.099546068	209018.5102828255	196208.09818928113	
69461.92293411227	272097.8600956359	357360.7012047212	279806.3103149905	329021.875908695	349615.81481097674	
861.7285665382045	1757.75551977373	93463.84243899462	76626.84506285028	96687.8462873381	79272.26091832311	
231820.78128642362	356548.13706311246	343380.2294355829	341822.9308829524	340566.54187092197	318331.53383121546	
291.8689669334806	144581.97300930566	148485.8987437074	163398.38065966353	117008.36314352271	105647.6444625616	
36646.46418452368	56715.93597284934	174892.89185301823	171186.22246400872	162268.76942082486	137866.35849714794	
153433.27395773804	349848.1934012882	421599.2157869064	350093.0594848338	359410.44336347235	420995.328630685	
81799.31359295262	149362.23884813266	122047.80935010503	131748.33828699734	122223.95780341559	225509.93297664367	
7429.835547465045	102256.64658833237	82117.76516990208	87235.78328806102	98134.89094669696	73677.94598122373	
125.31201198813808	32067.541299817814	135353.6323185028	110154.59248780824	136043.22125301437	211531.94402397147	
83248.08618401736	114553.39453040846	106644.99628527946	99796.42771760054	96732.50148739626	252786.6429246883	
4377.55319608542	7392.090568149733	32719.56567093817	33225.83118732481	101855.42453933728	157214.25059081794	
113355.7258868993	271942.99340771965	300741.0726547636	258560.48204648032	350911.9795724865	283586.50924379914	
85889.26619409634	185002.2105945785	153914.92562550344	152280.5351724584	139712.88366407985	165412.36490730674	
2252.4848273632592	102066.76444228235	129367.31887373954	125562.36592827288	155137.67448971354	172061.41027547888	
365.1313729900652	129289.55889458221	117203.69438286204	154879.37787125757	118204.51946502618	171735.27600429114	
20790.57347648744	219792.85738996006	192753.30977995618	142822.7057187608	238894.9654280008	199426.19023929964	
227723.50588523768	328343.84134888364	312518.9405630747	422647.80648489104	396523.80334076105	449536.3140537343	
511.85170480075294	73027.9520425486	72264.73294425699	52986.10967219505	181748.53273101227	148461.52313815273	
146231.20868818302	365960.27135840233	387851.8430777235	310547.5297850966	404004.91783186083	438971.80762277386	
592.3181833991731	22390.88440923632	57011.050565389305	37365.85524279078	65395.05570085127	179876.0986291904	
129352.80568995661	265509.7466318294	225027.24609902943	238321.61280421336	213242.81965913466	226129.76445418922	
197493.74612562903	271111.4686381125	255353.65111281385	249596.16960937268	244267.2429837621	382304.79898383986	
209.0528848618871	20260.208553590186	44745.69052727658	84895.1299133153	65538.20098609901	95991.79701754884	
646.5739858394945	947.8270722840318	117012.75451707984	160616.2740813167	152169.51531890553	120188.60814521092	
7659.4134794730035	130142.4442208909	160203.75775291765	258483.26053447786	295800.473386623	324880.90296885156	
28358.743535816895	209610.09417292805	197634.55608768752	145477.71908595096	192436.83712489015	187101.72031245494	
55653.37663322454	104128.63010383889	88263.88815080574	139751.28890469798	120195.54447125235	179584.50399654868	
53297.44805007023	121418.90873692067	95909.39065973744	154406.7433022028	226402.5040875201	207663.68031476717	
